289, 4249, 4412
290, 6911, 5186
291, 6402, 5752
292, 1617, 2304
293, 3789, 1991
294, 88, 3009
295, 6920, 3814
296, 5792, 6975
297, 6981, 1785
298, 3506, 6730
299, 2871, 845
300, 582, 486
301, 7147, 3468
302, 5214, 1379
303, 7060, 286
304, 2872, 3522
305, 6885, 5668
306, 3894, 3492
307, 6489, 5407
308, 5194, 3791
309, 3650, 1918
310, 6543, 4136
311, 1403, 2858
312, 4826, 420
313, 2082, 3592
314, 4108, 1751
315, 1759, 5586
316, 642, 655
317, 5737, 6121
318, 6067, 3507
319, 5427, 5865
320, 5967, 1387
321, 128, 6800
322, 6396, 1593
323, 5793, 4187
324, 5454, 1136
325, 3848, 1464
326, 424, 2935
327, 388, 6121
328, 2395, 6869
329, 6284, 486
330, 5752, 6211
331, 3803, 773
332, 388, 5877
333, 3890, 1785
334, 4010, 6309
335, 3316, 4761
336, 6870, 4010
337, 6309, 1530
338, 6675, 1536
339, 7288, 7290
340, 2638, 2876
341, 7025, 3514
342, 3870, 6646
343, 5856, 3791
344, 5804, 7138
345, 2519, 7368
346, 5956, 622
347, 4372, 6425
348, 298, 2608
349, 498, 6614
350, 1179, 215
351, 1798, 7405
352, 5878, 5779
353, 7336, 1295
354, 3857, 6709
355, 5448, 5365
356, 450, 1252
357, 7143, 5441
358, 3895, 4427
359, 6032, 5427
360, 3857, 632
361, 2259, 878
362, 5194, 582
363, 2796, 5272
364, 607, 3169
365, 568, 6010
366, 1239, 1056
367, 5939, 6337
368, 6480, 2915
369, 5314, 6824
370, 4695, 5421
371, 4423, 3374
372, 1991, 1743
373, 676, 4010
374, 337, 3935
375, 3663, 565
376, 3344, 6462
377, 4162, 5133
378, 7477, 7363
379, 7462, 6235
380, 3401, 2704
381, 2408, 5792
382, 1055, 5488
383, 3271, 4929
384, 5982, 5735
385, 186, 409
386, 6948, 6663
387, 1766, 7075
388, 6568, 3250
389, 4441, 5332
390, 2486, 7088
391, 1766, 7362
392, 2079, 4140
393, 4430, 7050
394, 3645, 3771
395, 4276, 3510
396, 3673, 557
397, 6372, 6150
398, 833, 6412
399, 4513, 5164
400, 331, 4006
401, 4979, 5856
402, 3591, 3510
403, 2395, 6463
404, 6855, 2890
405, 3757, 5720
406, 6541, 7119
407, 2962, 6661
408, 6881, 2022
409, 6945, 1172
410, 3587, 46
411, 7184, 2476
412, 1337, 1951
413, 2688, 1229
414, 118, 3670
415, 576, 4593
416, 4728, 5817
417, 1328, 1042
418, 7253, 4599
419, 5437, 2872
420, 1885, 6115
421, 6084, 4111
422, 7217, 4930
423, 4826, 6062
424, 4881, 5402
425, 5304, 1494
426, 2831, 6235
427, 2593, 2001
428, 6559, 1401
429, 1323, 2824
430, 806, 7138
431, 4541, 6624
432, 215, 1121
433, 7147, 1169
434, 2252, 4409
435, 1636, 6413
436, 2195, 3012
437, 734, 486
438, 5427, 1206
439, 1293, 6800
440, 7409, 6777
441, 4272, 4047
442, 655, 4610
443, 2168, 5794
444, 349, 2157
445, 2777, 2454
446, 4695, 331
447, 2780, 420
448, 1265, 1571
449, 1431, 6067
450, 1427, 4689
451, 3623, 2984
452, 2821, 3833
453, 3119, 4573
454, 7388, 7019
455, 7168, 6494
456, 6062, 6490
457, 408, 5529
458, 5488, 1656
459, 4388, 6504
460, 5720, 3885
461, 5426, 6412
462, 1268, 1629
463, 6396, 4430
464, 1617, 3722
465, 6010, 6437
466, 6972, 5591
467, 4396, 1123
468, 6777, 2454
469, 3663, 3035
470, 5271, 7346
471, 1660, 4382
472, 679, 4531
473, 763, 541
474, 114, 7164
475, 1815, 1732
476, 431, 1026
477, 5089, 408
478, 5166, 1578
479, 5313, 6610
480, 4868, 1028
481, 2383, 565
482, 2429, 7405
483, 582, 7318
484, 2777, 5841
485, 4648, 1885
486, 6783, 4520
487, 3397, 6373
488, 336, 956
489, 797, 4518
490, 4111, 5822
491, 4743, 2492
492, 6948, 2410
493, 26, 833
494, 7209, 2821
495, 2332, 4417
496, 5954, 2871
497, 2509, 4417
498, 6988, 6586
499, 203, 6869
500, 5742, 2931
501, 2583, 2498
502, 838, 835
503, 7025, 1885
504, 2239, 3496
505, 7477, 5373
506, 2402, 4559
507, 7085, 4758
508, 679, 1151
509, 4384, 3032
510, 3724, 1002
511, 2716, 4383
512, 2821, 6675
513, 255, 6791
514, 5996, 16
515, 6972, 2149
516, 6506, 2623
517, 821, 7236
518, 6426, 2446
519, 4430, 5276
520, 5381, 1851
521, 1174, 4281
522, 1269, 5454
523, 80, 1754
524, 6412, 5860
525, 2608, 5373
526, 5220, 6358
527, 3645, 4051
528, 1923, 3112
529, 7270, 5879
530, 4531, 5732
531, 4852, 6521
532, 2434, 811
533, 6809, 1494
534, 880, 4866
535, 7060, 916
536, 1206, 2984
537, 161, 6490
538, 4975, 2193
539, 3009, 4356
540, 2542, 2981
541, 424, 1463
542, 5314, 2859
543, 7168, 4777
544, 46, 1838
545, 161, 1317
546, 7447, 5407
547, 1477, 1831
548, 3842, 584
549, 4309, 3397
550, 4167, 99
551, 1078, 3914
552, 6838, 6874
553, 904, 1754
554, 5781, 4037
555, 2589, 3584
556, 2861, 5826
557, 2872, 7120
558, 5978, 2317
559, 3387, 1196
560, 6478, 6413
561, 1219, 3492
562, 3514, 3055
563, 409, 2495
564, 300, 806
565, 351, 1477
566, 4047, 3741
567, 2765, 7368
568, 6308, 6032
569, 1401, 4203
570, 4709, 633
571, 2477, 6931
572, 2295, 4409
573, 1230, 7447
574, 458, 7024
575, 2308, 1944
576, 4938, 3112
577, 1823, 399
578, 1733, 5644
579, 6986, 601
580, 6813, 6837
581, 1571, 2834
582, 7421, 3583
583, 6658, 4987
584, 1901, 2815
585, 3107, 656
586, 7023, 4017
587, 5586, 5727
588, 1991, 1278
589, 6067, 6298
590, 4409, 2402
591, 4215, 3383
592, 1369, 6886
593, 3535, 6555
594, 4856, 5797
595, 6214, 7439
596, 1876, 7462
597, 4737, 2765
598, 215, 5809
599, 3395, 2456
600, 4238, 5149
601, 5967, 1823
602, 5812, 2328
603, 270, 1759
604, 1536, 7147
605, 5454, 5914
606, 2218, 4309
607, 2495, 5794
608, 1056, 5501
609, 6089, 2512
610, 5774, 6975
611, 1055, 6921
612, 5292, 4972
613, 1316, 2877
614, 3162, 6949
615, 549, 1255
616, 6646, 2429
617, 6590, 6136
618, 5561, 2402
619, 409, 4282
620, 6585, 1475
621, 6459, 887
622, 1042, 884
623, 4558, 678
624, 5795, 3756
625, 5268, 6152
626, 1403, 7076
627, 3987, 3583
628, 5673, 3942
629, 551, 5099
630, 6018, 7363
631, 6585, 6921
632, 58, 1852
633, 4006, 3663
634, 6972, 6013
635, 239, 4187
636, 5959, 6152
637, 4528, 6225
638, 58, 4203
639, 5809, 6867
640, 1256, 1230
641, 2304, 5426
642, 5967, 568
643, 4520, 2876
644, 7460, 5164
645, 1408, 6663
646, 4399, 1786
647, 1412, 7211
648, 4969, 5804
649, 2733, 1923
650, 7399, 328
651, 6807, 1464
652, 4281, 7082
653, 2915, 1798
654, 294, 6494
655, 2963, 7388
656, 1789, 6844
657, 2407, 4151
658, 1961, 4030
659, 2831, 2571
660, 3180, 95
661, 1328, 5605
662, 1960, 1981
663, 5856, 7347
664, 6067, 3102
665, 6194, 3108
666, 7289, 4948
667, 6190, 2617
668, 519, 6229
669, 1055, 2716
670, 4934, 921
671, 5334, 5488
672, 2383, 162
673, 7238, 4987
674, 6010, 3055
675, 3757, 1002
676, 5792, 6881
677, 4948, 7092
678, 4597, 6422
679, 392, 4149
680, 3064, 2157
681, 6525, 1315
682, 6829, 6152
683, 3724, 3421
684, 3634, 3032
685, 6372, 6921
686, 3592, 4135
687, 4502, 4467
688, 640, 628
689, 2861, 4175
690, 1042, 7268
691, 3458, 392
692, 2582, 4522
693, 2192, 3102
694, 4826, 3914
695, 6880, 4238
696, 1419, 3083
697, 1883, 7312
698, 6981, 3709
699, 3523, 4430
700, 1571, 1137
701, 1268, 5429
702, 2895, 3102
703, 650, 4698
704, 2218, 324
705, 3538, 4527
706, 1633, 3071
707, 6050, 5779
708, 6895, 6213
709, 4558, 367
710, 6298, 7093
711, 5352, 6148
712, 2312, 3250
713, 2226, 575
714, 1056, 3057
715, 5754, 6142
716, 2711, 3635
717, 3833, 5781
718, 6986, 4589
719, 5350, 2648
720, 4124, 4737
721, 5529, 6328
722, 7388, 5812
723, 4593, 1755
724, 6425, 2304
725, 5415, 2809
726, 541, 3814
727, 3421, 4293
728, 4815, 2038
729, 1243, 6298
730, 6492, 4379
731, 1902, 3570
732, 5004, 1230
733, 5529, 2312
734, 5342, 6413
735, 6484, 2699
736, 6010, 6402
737, 5823, 3468
738, 3753, 2095
739, 6094, 1425
740, 2328, 4281
741, 621, 1633
742, 5660, 6611
743, 6519, 1991
744, 2410, 4856
745, 3344, 1481
746, 5110, 6896
747, 6527, 1412
748, 220, 1343
749, 3192, 1380
750, 1169, 6917
751, 773, 6880
752, 5752, 3582
753, 1759, 3890
754, 1167, 4527
755, 6500, 2593
756, 4709, 1012
757, 1255, 6862
758, 4121, 887
759, 1456, 6795
760, 5094, 3756
761, 4901, 5728
762, 7179, 6060
763, 3383, 5051
764, 5605, 3093
765, 6527, 6777
766, 5314, 1525
767, 6418, 4929
768, 3419, 4559
769, 7429, 1255
770, 2019, 6519
771, 650, 7217
772, 4597, 4930
773, 718, 5013
774, 2796, 655
775, 6813, 2616
776, 6504, 2149
777, 2149, 4520
778, 3988, 628
779, 7076, 1325
780, 6309, 1394
781, 1412, 3235
782, 6524, 1337
783, 4180, 1121
784, 7026, 3870
785, 6858, 114
786, 424, 6396
787, 2586, 4862
788, 3293, 6205
789, 3987, 6925
790, 6500, 5605
791, 4541, 5158
792, 821, 6791
793, 5448, 3026
794, 4724, 1295
795, 6658, 3639
796, 5493, 5933
797, 2022, 7164
798, 6478, 4935
799, 1380, 2087
800, 3108, 4368
801, 904, 4520
802, 4263, 26
803, 1151, 2515
804, 3601, 1084
805, 7019, 3634
806, 1765, 6480
807, 2470, 5606
808, 3754, 4364
809, 655, 7324
810, 236, 4815
811, 7278, 312
812, 1169, 6302
813, 1542, 3009
814, 5432, 4533
815, 1408, 4384
816, 4477, 3071
817, 1123, 1664
818, 2195, 7493
819, 4135, 6855
820, 7295, 3521
821, 7129, 6749
822, 1923, 3112
823, 4180, 4707
824, 6489, 4423
825, 5793, 5990
826, 1939, 2515
827, 5220, 1380
828, 6976, 3956
829, 881, 4149
830, 811, 5746
831, 4689, 5175
832, 2390, 6504
833, 6677, 1243
834, 1456, 2942
835, 4828, 3162
836, 5967, 7120
837, 767, 5766
838, 1242, 4477
839, 921, 1343
840, 1337, 2512
841, 6949, 2470
842, 4743, 5735
843, 157, 4276
844, 2087, 2327
845, 4293, 3108
846, 7138, 3967
847, 6358, 1056
848, 3500, 7120
849, 3271, 1918
850, 1397, 6382
851, 2697, 549
852, 6504, 136
853, 898, 6804
854, 2268, 2193
855, 3344, 3623
856, 1084, 203
857, 1636, 3639
858, 3838, 3449
859, 157, 3090
860, 2195, 3670
861, 1337, 2806
862, 1536, 2623
863, 349, 5381
864, 4689, 3090
865, 3692, 6487
866, 5089, 7143
867, 3395, 1961
868, 4743, 6396
869, 6463, 2134
870, 7060, 5193
871, 6759, 3623
872, 7322, 215
873, 6121, 2384
874, 3583, 1901
875, 3466, 3169
876, 3592, 2711
877, 5168, 6365
878, 1387, 5200
879, 3045, 331
880, 7076, 1530
881, 379, 2827
882, 1167, 5660
883, 5168, 2339
884, 734, 4036
885, 88, 3777
886, 5860, 332
887, 4335, 3072
888, 2493, 6938
889, 3722, 6525
890, 5352, 5426
891, 4813, 5257
892, 5393, 6524
893, 5887, 5728
894, 7421, 4975
895, 1831, 62
896, 3663, 1633
897, 2533, 118
898, 3591, 4066
899, 7354, 3306
900, 6945, 3246
901, 2657, 5561
902, 1852, 4728
903, 4236, 1252
904, 1042, 6459
905, 3813, 4139
906, 2426, 2861
907, 4818, 3012
908, 1629, 2780
909, 1944, 6555
910, 4789, 7372
911, 6413, 7391
912, 6094, 3593
913, 5199, 6392
914, 1431, 453
915, 2282, 1617
916, 1475, 6478
917, 5062, 5053
918, 2542, 2500
919, 557, 6487
920, 130, 5530
921, 1755, 5432
922, 2711, 3914
923, 5441, 1812
924, 6578, 6895
925, 1812, 5437
926, 6769, 7199
927, 2159, 1633
928, 3250, 4533
929, 5996, 4388
930, 4204, 5758
931, 896, 2834
932, 5381, 619
933, 2824, 279
934, 4162, 4819
935, 6274, 607
936, 2840, 6214
937, 5429, 4220
938, 3120, 7371
939, 2416, 6213
940, 3496, 5967
941, 4441, 5804
942, 4529, 6585
943, 505, 3293
944, 2381, 3895
945, 5760, 7164
946, 5668, 6084
947, 2927, 2317
948, 1456, 6626
949, 4901, 2364
950, 4695, 6174
951, 4175, 642
952, 6750, 220
953, 3814, 661
954, 951, 884
955, 4502, 6150
956, 4818, 5168
957, 2118, 6844
958, 7312, 1558
959, 3378, 4204
960, 5968, 136
961, 3167, 5834
962, 529, 3072
963, 6956, 5655
964, 4309, 5372
965, 331, 4187
966, 2710, 4597
967, 58, 1227
968, 773, 978
969, 2271, 2015
970, 2494, 6675
971, 576, 6190
972, 4215, 1918
973, 2087, 1175
974, 6392, 7473
975, 80, 6588
976, 3523, 287
977, 2780, 5870
978, 3125, 5732
979, 4773, 1734
980, 4260, 1174
981, 4654, 738
982, 6256, 551
983, 6497, 638
984, 1610, 4528
985, 2476, 5673
986, 2847, 6375
987, 5826, 5387
988, 1108, 6373
989, 1001, 1508
990, 4983, 3838
991, 2218, 5370
992, 3271, 5108
993, 710, 279
994, 1629, 1732
995, 4434, 1751
996, 5254, 7098
997, 1981, 286
998, 1278, 1427
999, 6771, 943
1000, 6721, 4541
1001, 4467, 2699
1002, 3838, 2912
1003, 2895, 4811
1004, 270, 6225
1005, 5454, 3012
1006, 486, 4941
1007, 3583, 331
1008, 6506, 3761
1009, 5639, 5990
1010, 6700, 5865
1011, 5423, 6966
1012, 3612, 1431
1013, 5580, 864
1014, 4777, 6050
1015, 5644, 4529
1016, 4983, 7415
1017, 3615, 6094
1018, 2454, 6972
1019, 6504, 1960
1020, 6999, 6704
1021, 2699, 2988
1022, 2186, 3615
1023, 6257, 4811
1024, 5673, 5954
1025, 220, 300
1026, 2674, 4368
1027, 6867, 3466
1028, 220, 2751
1029, 4510, 2259
1030, 1323, 1337
1031, 5204, 2179
1032, 2120, 5408
1033, 5728, 6559
1034, 1180, 5428
1035, 1789, 7154
1036, 2252, 408
1037, 5370, 3216
1038, 2569, 642
1039, 3072, 62
1040, 5746, 3395
1041, 1002, 4025
1042, 3870, 2858
1043, 557, 6459
1044, 4654, 4166
1045, 3344, 806
1046, 2348, 4909
1047, 5613, 2186
1048, 3670, 5488
1049, 1743, 1592
1050, 3135, 6541
1051, 7031, 4894
1052, 6524, 62
1053, 907, 3890
1054, 2087, 6963
1055, 2118, 4709
1056, 568, 4166
1057, 5985, 2667
1058, 2688, 2082
1059, 88, 6578
1060, 7430, 2494
1061, 4175, 4314
1062, 5878, 3180
1063, 7429, 5644
1064, 2752, 4445
1065, 4447, 2777
1066, 6626, 5617
1067, 6457, 1989
1068, 2339, 6858
1069, 6208, 7430
1070, 1138, 550
1071, 5393, 62
1072, 3789, 6914
1073, 2809, 479
1074, 3741, 1412
1075, 3216, 92
1076, 3057, 3987
1077, 6610, 2718
1078, 4203, 4167
1079, 821, 673
1080, 5758, 25
1081, 5856, 36
1082, 3335, 682
1083, 3128, 6365
1084, 4249, 4219
1085, 1785, 3890
1086, 3895, 4759
1087, 1798, 2306
1088, 6421, 2120
1089, 3420, 6846
1090, 419, 1812
1091, 687, 2426
1092, 4441, 5644
1093, 5488, 5370
1094, 2781, 884
1095, 3631, 2688
1096, 6235, 2003
1097, 7346, 139
1098, 1571, 3072
1099, 3035, 1697
1100, 1230, 5124
1101, 215, 1219
1102, 5586, 2686
1103, 6021, 3500
1104, 4852, 3248
1105, 1864, 3955
1106, 3245, 1126
1107, 1425, 7179
1108, 6749, 5742
1109, 3765, 424
1110, 5415, 3522
1111, 2541, 6988
1112, 2912, 7033
1113, 1138, 4533
1114, 6013, 4260
1115, 2000, 2082
1116, 4149, 1051
1117, 3397, 5387
1118, 3650, 4689
1119, 4167, 6060
1120, 3666, 3214
1121, 5204, 4673
1122, 1901, 1256
1123, 3848, 1991
1124, 7254, 139
1125, 1759, 2985
1126, 4951, 6256
1127, 3889, 1577
1128, 5131, 3803
1129, 4314, 4383
1130, 1974, 6829
1131, 2640, 2873
1132, 2087, 3584
1133, 1220, 7164
1134, 4010, 6465
1135, 1230, 3102
1136, 128, 1636
1137, 5530, 3538
1138, 1535, 5834
1139, 2667, 4184
1140, 6783, 7164
1141, 3395, 5441
1142, 6975, 5959
1143, 2397, 5423
1144, 6285, 1391
1145, 5865, 1927
1146, 1293, 2118
1147, 5402, 1350
1148, 7423, 1481
1149, 2252, 6217
1150, 576, 6018
1151, 529, 4422
1152, 4707, 6413
1153, 5738, 2582
1154, 4318, 5727
1155, 2496, 6211
1156, 7024, 4383
1157, 1387, 4788
1158, 3421, 5956
1159, 4601, 6750
1160, 1571, 2984
1161, 6980, 2583
1162, 2982, 1785
1163, 62, 6764
1164, 4249, 5099
1165, 5870, 1386
1166, 5193, 3216
1167, 399, 3961
1168, 3935, 5402
1169, 6229, 1742
1170, 1391, 3456
1171, 1230, 2840
1172, 1056, 3045
1173, 3967, 6373
1174, 4162, 1939
1175, 653, 1242
1176, 388, 2308
1177, 3468, 4372
1178, 1686, 4909
1179, 6148, 3894
1180, 1386, 7387
1181, 5149, 7371
1182, 4589, 4030
1183, 3838, 7462
1184, 488, 6471
1185, 5654, 3045
1186, 6494, 7324
1187, 1123, 673
1188, 6777, 321
1189, 6471, 4819
1190, 3341, 4826
1191, 5149, 551
1192, 1617, 5856
1193, 6700, 5271
1194, 431, 3093
1195, 6677, 4853
1196, 4597, 3064
1197, 3593, 3591
1198, 4445, 703
1199, 7268, 2876
1200, 6622, 7454
1201, 1481, 4510
1202, 2001, 6730
1203, 7462, 3057
1204, 6881, 7259
1205, 6397, 1369
1206, 3428, 431
1207, 4445, 514
1208, 4445, 186
1209, 763, 6373
1210, 1902, 2710
1211, 2647, 1882
1212, 6844, 2402
1213, 4911, 7270
1214, 2704, 2533
1215, 2758, 6864
1216, 2268, 5013
1217, 4335, 348
1218, 3554, 4360
1219, 6800, 581
1220, 674, 3207
1221, 3116, 5250
1222, 1663, 3650
1223, 2415, 6911
1224, 428, 4466
1225, 2312, 1658
1226, 4275, 5350
1227, 2395, 2521
1228, 3670, 6981
1229, 3814, 2947
1230, 6869, 6914
1231, 3306, 1472
1232, 638, 4527
1233, 7047, 5834
1234, 3120, 2134
1235, 1024, 1960
1236, 628, 3216
1237, 622, 6976
1238, 5365, 2000
1239, 2557, 4022
1240, 300, 3250
1241, 3120, 1058
1242, 5250, 2466
1243, 2640, 3026
1244, 7365, 5732
1245, 5728, 978
1246, 2243, 4396
1247, 4447, 6402
1248, 4975, 3885
1249, 7399, 1660
1250, 6480, 3316
1251, 880, 635
1252, 7025, 2001
1253, 5982, 6234
1254, 7130, 4145
1255, 6274, 1316
1256, 4599, 1864
1257, 6807, 4037
1258, 2542, 2647
1259, 5933, 1002
1260, 6980, 5655
1261, 1145, 6560
1262, 5254, 680
1263, 4314, 3639
1264, 4010, 1174
1265, 6791, 3666
1266, 5591, 2790
1267, 5812, 3071
1268, 7399, 2777
1269, 6957, 450
1270, 6886, 5042
1271, 938, 5257
1272, 1154, 7391
1273, 5264, 4030
1274, 5758, 4036
1275, 6013, 6422
1276, 5605, 2306
1277, 3420, 3514
1278, 2890, 6999
1279, 7050, 351
1280, 2134, 58
1281, 5812, 5870
1282, 4161, 5431
1283, 1885, 3789
1284, 4989, 674
1285, 719, 5525
1286, 5393, 2415
1287, 7024, 1570
1288, 519, 3956
1289, 1252, 5200
1290, 4728, 3777
1291, 4901, 5298
1292, 6060, 5630
1293, 3496, 7364
1294, 1960, 200
1295, 6846, 4434
1296, 7093, 2935
1297, 884, 4238
1298, 1035, 6837
1299, 4249, 4006
1300, 1536, 4901
1301, 1229, 3350
1302, 3673, 3870
1303, 1974, 1876
1304, 6021, 4663
1305, 1974, 1292
1306, 1174, 2557
1307, 6148, 4531
1308, 3935, 2395
1309, 2402, 1026
1310, 4861, 2866
1311, 2871, 6966
1312, 6759, 7253
1313, 5424, 4422
1314, 4368, 1577
1315, 5779, 4929
1316, 2492, 2616
1317, 1269, 1178
1318, 5538, 2871
1319, 6804, 3146
1320, 2667, 642
1321, 6975, 7410
1322, 609, 4175
1323, 4017, 4599
1324, 5673, 1242
1325, 4368, 632
1326, 5314, 3363
1327, 653, 1024
1328, 161, 1636
1329, 4525, 3401
1330, 6948, 3492
1331, 806, 6975
1332, 2674, 679
1333, 6687, 7346
1334, 1864, 2942
1335, 3670, 5654
1336, 3216, 2384
1337, 833, 1265
1338, 6783, 1660
1339, 3591, 6586
1340, 4025, 1918
1341, 200, 2195
1342, 593, 6309
1343, 1024, 5131
1344, 1902, 3554
1345, 4979, 6785
1346, 279, 7205
1347, 3692, 6949
1348, 4396, 4897
1349, 1412, 6050
1350, 6487, 1823
1351, 437, 5794
1352, 6480, 828
1353, 4272, 5315
1354, 2521, 1195
1355, 1472, 5166
1356, 3885, 4648
1357, 3593, 2840
1358, 3824, 2304
1359, 6460, 3987
1360, 3218, 6462
1361, 5156, 4901
1362, 3523, 4856
1363, 3817, 7493
1364, 2252, 2391
1365, 1028, 6928
1366, 5375, 4898
1367, 551, 1981
1368, 2858, 887
1369, 1392, 1978
1370, 3635, 2643
1371, 95, 2688
1372, 2988, 1343
1373, 1978, 7326
1374, 437, 5737
1375, 4714, 5908
1376, 2415, 5214
1377, 66, 2915
1378, 5591, 2038
1379, 3760, 3395
1380, 4046, 5758
1381, 1686, 3421
1382, 1789, 1876
1383, 7138, 4935
1384, 2486, 7319
1385, 1851, 1636
1386, 1508, 4272
1387, 6255, 5124
1388, 4032, 3842
1389, 3709, 806
1390, 6986, 344
1391, 2411, 6578
1392, 4856, 1437
1393, 1542, 7129
1394, 4901, 7318
1395, 4969, 5298
